Row_ID,Order_ID,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship_Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date,Status
772,5510,2010-01-07,Medium,12,116.3800000000,0.0800000000,Regular Air,29.6800000000,9.6800000000,2.0300000000,Denise Leinenbach,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.3700000000,2010-01-10,Not Returned
773,5511,2009-11-28,Critical,46,129.4400000000,0.0200000000,Express Air,-5.5400000000,2.5800000000,1.3000000000,Art Ferguson,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,DIXON Oriole® Pencils,Wrap Bag,0.5900000000,2009-11-29,Returned
774,5511,2009-11-28,Critical,32,1829.3870000000,0.0200000000,Regular Air,482.4500000000,65.9900000000,3.9000000000,Art Ferguson,Nova Scotia,Atlantic,Corporate,Technology,Telephones and Communication,StarTAC Series,Small Box,0.5500000000,2009-11-29,Returned
775,5538,2010-12-24,Critical,43,1281.2800000000,0.0500000000,Regular Air,415.8500000000,29.1700000000,6.2700000000,Julia Dunbar,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Small Box,0.3700000000,2010-12-26,Not Returned
776,5538,2010-12-24,Critical,13,1940.3100000000,0.0300000000,Delivery Truck,-668.1900000000,146.0500000000,80.2000000000,Julia Dunbar,Manitoba,Prarie,Consumer,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.7100000000,2010-12-25,Not Returned
777,5538,2010-12-24,Critical,4,430.8480000000,0.0600000000,Regular Air,-492.7700000000,125.9900000000,5.6300000000,Julia Dunbar,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,8290,Small Box,0.6000000000,2010-12-27,Not Returned
778,5543,2010-09-24,Medium,15,703.5400000000,0.0400000000,Regular Air,138.4600000000,48.5800000000,3.9900000000,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.5600000000,2010-09-26,Not Returned
779,5543,2010-09-24,Medium,6,65.9300000000,0.0400000000,Regular Air,11.0600000000,10.3100000000,1.7900000000,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.3800000000,2010-09-27,Not Returned
780,5543,2010-09-24,Medium,27,67.3000000000,0.0200000000,Regular Air,-115.3800000000,2.1800000000,5.0000000000,Fred Chung,Quebec,Quebec,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener,Wrap Bag,0.8100000000,2010-09-26,Not Returned
781,5568,2011-06-06,Medium,8,120.2200000000,0.0700000000,Regular Air,52.6900000000,14.3400000000,5.0000000000,Randy Ferguson,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.4900000000,2011-06-07,Not Returned
782,5569,2010-04-29,Not Specified,12,118.9700000000,0.0900000000,Regular Air,-0.0600000000,9.6500000000,6.2200000000,Frank Price,Nunavut,Nunavut,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.5500000000,2010-05-01,Not Returned
783,5572,2009-07-16,High,37,288.5500000000,0.0300000000,Regular Air,-133.7000000000,7.3700000000,5.5300000000,Anna Gayman,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.6900000000,2009-07-18,Not Returned
784,5575,2011-07-23,Low,41,254.6900000000,0.0600000000,Regular Air,-269.3700000000,5.9800000000,10.3900000000,Rick Hansen,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1895,Small Box,0.4000000000,2011-07-23,Not Returned
785,5601,2012-01-05,High,10,120.5300000000,0.1000000000,Regular Air,49.2600000000,12.2200000000,2.8500000000,Gary Hansen,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.5500000000,2012-01-06,Not Returned
786,5607,2011-12-31,Not Specified,8,61.8715000000,0.0000000000,Regular Air,-50.3300000000,7.9900000000,5.0300000000,Michelle Lonsdale,Nunavut,Nunavut,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6000000000,2012-01-03,Not Returned
787,5635,2012-08-15,Medium,17,198.7800000000,0.0200000000,Regular Air,-28.3500000000,11.5000000000,7.1900000000,Nick Radford,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4000000000,2012-08-17,Not Returned
788,5635,2012-08-15,Medium,50,281.5800000000,0.0900000000,Regular Air,-161.5600000000,5.7700000000,5.9200000000,Nick Radford,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,0.5500000000,2012-08-17,Not Returned
789,5636,2011-02-15,Medium,23,138.1700000000,0.0000000000,Regular Air,-1.0900000000,5.8500000000,2.2700000000,Dennis Kane,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.5600000000,2011-02-17,Not Returned
790,5639,2009-06-01,Medium,31,501.3800000000,0.0300000000,Regular Air,-71.9500000000,15.3100000000,8.7800000000,Raymond Fair,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Small Box,0.5700000000,2009-06-02,Not Returned
791,5696,2011-05-03,Critical,4,2206.1700000000,0.0200000000,Regular Air,251.4300000000,525.9800000000,19.9900000000,Theresa Swint,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine,Small Box,0.3700000000,2011-05-05,Not Returned
792,5696,2011-05-03,Critical,40,621.1200000000,0.1000000000,Regular Air,190.5300000000,16.5100000000,2.9900000000,Theresa Swint,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.3700000000,2011-05-05,Not Returned
793,5696,2011-05-03,Critical,31,175.9200000000,0.0900000000,Regular Air,-93.4100000000,5.9800000000,3.8500000000,Theresa Swint,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.6800000000,2011-05-05,Not Returned
794,5697,2012-10-04,Critical,31,371.6800000000,0.0300000000,Regular Air,-13.3200000000,11.2900000000,5.0300000000,Max Jones,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,X-Rack™ File for Hanging Folders,Small Box,0.5900000000,2012-10-06,Not Returned
795,5698,2009-05-20,Medium,15,297.0500000000,0.0900000000,Regular Air,-16.8900000000,20.4800000000,6.3200000000,Kristina Nunn,British Columbia,West,Consumer,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Small Box,0.5800000000,2009-05-21,Not Returned
796,5698,2009-05-20,Medium,7,108.2600000000,0.0600000000,Regular Air,25.5100000000,15.6700000000,1.3900000000,Kristina Nunn,British Columbia,West,Consumer,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.3800000000,2009-05-21,Not Returned
797,5699,2012-07-29,Low,2,9.2500000000,0.0100000000,Regular Air,-4.2100000000,4.1300000000,0.9900000000,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 491,Small Box,0.3900000000,2012-08-03,Returned
798,5699,2012-07-29,Low,41,573.8900000000,0.0900000000,Express Air,-121.4400000000,14.9800000000,7.6900000000,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box,0.5700000000,2012-08-03,Returned
799,5702,2010-09-06,Not Specified,20,2039.3900000000,0.0100000000,Regular Air,199.7300000000,99.9900000000,19.9900000000,Grant Thornton,Yukon,Yukon,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.5200000000,2010-09-08,Not Returned
800,5703,2010-05-15,Medium,29,357.9600000000,0.0600000000,Regular Air,10.4400000000,12.2800000000,6.4700000000,Joni Blumstein,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1881,Small Box,0.3800000000,2010-05-16,Not Returned
801,5735,2009-12-10,Medium,10,2665.6400000000,0.1000000000,Delivery Truck,-107.4900000000,280.9800000000,35.6700000000,Art Foster,British Columbia,West,Home Office,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.6600000000,2009-12-11,Not Returned
802,5760,2009-05-24,Not Specified,34,5261.7300000000,0.0500000000,Delivery Truck,650.3000000000,150.9800000000,43.7100000000,Nancy Lomonaco,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Airflow Leather Mesh Back Chair, Black",Jumbo Drum,0.5500000000,2009-05-25,Not Returned
803,5764,2010-10-02,Not Specified,23,193.7900000000,0.0200000000,Regular Air,-117.1600000000,8.0400000000,8.9400000000,Daniel Lacy,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4000000000,2010-10-03,Not Returned
804,5765,2009-12-14,Low,23,849.4600000000,0.0400000000,Regular Air,9.0600000000,35.4400000000,19.9900000000,Jonathan Doherty,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1880,Small Box,0.3800000000,2009-12-21,Not Returned
805,5767,2012-04-28,High,36,163.5400000000,0.0300000000,Express Air,-95.0600000000,4.1300000000,5.0400000000,Jessica Myrick,Alberta,West,Small Business,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.3800000000,2012-04-29,Not Returned
806,5767,2012-04-28,High,31,2390.5400000000,0.0800000000,Regular Air,756.1000000000,82.9900000000,5.5000000000,Jessica Myrick,Alberta,West,Small Business,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.4400000000,2012-04-30,Not Returned
807,5799,2011-08-02,Critical,34,9626.8600000000,0.0800000000,Delivery Truck,1882.2000000000,294.6200000000,42.5200000000,Jack O'Briant,Nova Scotia,Atlantic,Small Business,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.5700000000,2011-08-04,Not Returned
808,5828,2009-03-05,Low,21,6005.2100000000,0.0800000000,Delivery Truck,-450.7000000000,296.1800000000,54.1200000000,Christina DeMoss,New Brunswick,Atlantic,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.7600000000,2009-03-12,Not Returned
809,5830,2010-03-24,Medium,49,2012.1400000000,0.0700000000,Regular Air,241.7400000000,40.9700000000,14.4500000000,Shirley Jackson,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.5700000000,2010-03-25,Not Returned
810,5856,2009-11-05,High,42,10307.0100000000,0.0000000000,Delivery Truck,3025.5900000000,230.9800000000,23.7800000000,Christopher Martinez,British Columbia,West,Small Business,Furniture,Tables,"Bush® Cubix Conference Tables, Fully Assembled",Jumbo Box,0.6000000000,2009-11-07,Not Returned
811,5858,2012-07-13,Not Specified,48,2531.6600000000,0.0200000000,Regular Air,354.7400000000,50.9800000000,13.6600000000,Sibella Parks,Alberta,West,Small Business,Office Supplies,Appliances,Eureka The Boss® Cordless Rechargeable Stick Vac,Small Box,0.5800000000,2012-07-15,Not Returned
812,5858,2012-07-13,Not Specified,29,5382.3105000000,0.0000000000,Regular Air,1419.0500000000,205.9900000000,8.9900000000,Sibella Parks,Alberta,West,Small Business,Technology,Telephones and Communication,Talkabout T8097,Small Box,0.5800000000,2012-07-15,Not Returned
813,5860,2012-02-19,Not Specified,12,56.7300000000,0.0900000000,Regular Air,8.3300000000,4.8400000000,0.7100000000,Annie Thurman,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.5200000000,2012-02-21,Not Returned
814,5863,2010-11-21,Medium,40,933.2100000000,0.0500000000,Regular Air,207.1800000000,22.9800000000,7.5800000000,Guy Thornton,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.5100000000,2010-11-22,Not Returned
815,5890,2012-11-03,High,42,813.5350000000,0.0000000000,Express Air,435.9500000000,20.9900000000,0.9900000000,David Philippe,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.3700000000,2012-11-04,Not Returned
816,5891,2012-12-28,Medium,2,44.4500000000,0.0100000000,Regular Air,-17.4600000000,20.9800000000,1.4900000000,Art Foster,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.3500000000,2012-12-30,Not Returned
817,5894,2009-08-12,High,7,384.3300000000,0.1000000000,Regular Air,87.6800000000,58.1000000000,1.4900000000,Ann Chong,Nunavut,Nunavut,Corporate,Office Supplies,Binders and Binder Accessories,Avery Arch Ring Binders,Small Box,0.3800000000,2009-08-13,Not Returned
818,5894,2009-08-12,High,3,239.0300000000,0.0100000000,Regular Air,-68.2200000000,80.4800000000,4.5000000000,Ann Chong,Nunavut,Nunavut,Corporate,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,Small Box,0.5500000000,2009-08-15,Not Returned
819,5920,2009-11-19,High,4,582.5900000000,0.0700000000,Regular Air,-121.7500000000,155.0600000000,7.0700000000,Nat Gilpin,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.5900000000,2009-11-19,Not Returned
820,5921,2009-04-06,Low,27,384.7400000000,0.0100000000,Express Air,2.6900000000,13.4300000000,5.5000000000,Maurice Satty,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.5700000000,2009-04-13,Not Returned
821,5925,2011-11-12,Low,44,3922.4200000000,0.0800000000,Regular Air,-354.9000000000,92.2300000000,39.6100000000,Joy Bell,Nunavut,Nunavut,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.6700000000,2011-11-19,Not Returned
822,5925,2011-11-12,Low,25,1733.3625000000,0.0700000000,Regular Air,-267.0100000000,85.9900000000,0.9900000000,Joy Bell,Nunavut,Nunavut,Home Office,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.8500000000,2011-11-19,Not Returned
823,5954,2012-12-02,Critical,32,18316.3000000000,0.0600000000,Delivery Truck,4569.0600000000,596.9800000000,14.7000000000,Ken Heidel,Saskachewan,Prarie,Corporate,Technology,Office Machines,Epson FX-2180 Wide Format Dot Matrix Printer,Jumbo Drum,0.5700000000,2012-12-04,Not Returned
824,5957,2010-12-26,High,15,68.3200000000,0.0500000000,Regular Air,-66.7200000000,4.2800000000,6.7200000000,Ionia McGrath,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1927,Small Box,0.4000000000,2010-12-27,Not Returned
825,5957,2010-12-26,High,3,536.3800000000,0.0300000000,Delivery Truck,-258.8000000000,150.9800000000,66.2700000000,Ionia McGrath,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.6500000000,2010-12-28,Not Returned
826,5957,2010-12-26,High,23,391.8755000000,0.1000000000,Regular Air,-38.0200000000,20.9900000000,4.8100000000,Ionia McGrath,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.5800000000,2010-12-29,Not Returned
827,5958,2011-09-15,Medium,3,2036.9700000000,0.0300000000,Regular Air,-2397.4400000000,699.9900000000,24.4900000000,Giulietta Dortch,Yukon,Yukon,Small Business,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.4100000000,2011-09-17,Not Returned
828,5958,2011-09-15,Medium,21,2629.6640000000,0.0900000000,Delivery Truck,27.7400000000,159.3100000000,60.0000000000,Giulietta Dortch,Yukon,Yukon,Small Business,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.5500000000,2011-09-15,Not Returned
829,5984,2009-06-17,Low,37,394.6200000000,0.0600000000,Regular Air,-31.3900000000,10.8900000000,4.5000000000,Eric Barreto,Yukon,Yukon,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.5900000000,2009-06-22,Not Returned
830,5984,2009-06-17,Low,42,464.6400000000,0.0300000000,Regular Air,14.4800000000,10.6400000000,5.1600000000,Eric Barreto,Yukon,Yukon,Consumer,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.5700000000,2009-06-22,Not Returned
831,5984,2009-06-17,Low,11,96.6800000000,0.0300000000,Regular Air,22.2500000000,7.9600000000,4.9500000000,Eric Barreto,Yukon,Yukon,Consumer,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.4100000000,2009-06-19,Not Returned
832,5986,2012-04-21,High,48,5556.1800000000,0.0800000000,Regular Air,1638.4800000000,120.9800000000,3.9900000000,Filia McAdams,Ontario,Ontario,Small Business,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Small Box,0.6000000000,2012-04-21,Not Returned
833,5986,2012-04-21,High,20,1021.5500000000,0.0500000000,Delivery Truck,64.8100000000,50.9800000000,14.1900000000,Filia McAdams,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.5600000000,2012-04-22,Not Returned
834,5986,2012-04-21,High,41,205.2400000000,0.0300000000,Regular Air,-148.7700000000,4.8900000000,4.9300000000,Filia McAdams,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.6600000000,2012-04-22,Not Returned
835,5988,2010-11-21,Not Specified,40,19109.6100000000,0.1000000000,Express Air,-379.2900000000,499.9900000000,24.4900000000,Sanjit Chand,British Columbia,West,Home Office,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.3600000000,2010-11-22,Not Returned
836,5989,2011-10-14,Medium,6,155.4800000000,0.1000000000,Regular Air,-6.6400000000,25.9800000000,5.3700000000,Ellis Ballard,Yukon,Yukon,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5000000000,2011-10-16,Not Returned
837,5989,2011-10-14,Medium,21,56.7700000000,0.0600000000,Regular Air,-3.2000000000,2.7800000000,1.3400000000,Ellis Ballard,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.4500000000,2011-10-15,Not Returned
838,5990,2010-04-07,Critical,9,63.9100000000,0.0600000000,Regular Air,-27.7800000000,6.4800000000,6.3500000000,Eric Murdock,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 200,Small Box,0.3700000000,2010-04-08,Not Returned
839,6016,2012-01-20,High,19,208.2800000000,0.0700000000,Regular Air,3.6300000000,11.4800000000,5.4300000000,Skye Norling,Nunavut,Nunavut,Home Office,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels,Small Box,0.3600000000,2012-01-20,Not Returned
840,6018,2012-08-18,Low,39,206.0900000000,0.0000000000,Regular Air,36.0400000000,5.0800000000,2.0300000000,Toby Grace,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.5100000000,2012-08-20,Not Returned
841,6018,2012-08-18,Low,2,124.2500000000,0.0700000000,Regular Air,-55.7800000000,55.9800000000,13.8800000000,Toby Grace,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1882,Small Box,0.3600000000,2012-08-23,Not Returned
842,6020,2009-09-21,Medium,23,66.0900000000,0.0900000000,Regular Air,13.7100000000,2.8800000000,0.9900000000,Arianne Irving,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 514,Small Box,0.3600000000,2009-09-23,Not Returned
